"Si está pensando en quedar embarazada y tiene sobrepeso, puede disminuir sus probabilidades de contraer diabetes gestacional: perdiendo el exceso de peso aumentando su nivel de actividad física antes de quedar embarazada, Una vez que está embarazada, no debe tratar de perder peso. Tiene que aumentar un poco de peso para que su bebé sea sano. Sin embargo, es posible que aumentar mucho de peso, de forma muy rápida, aumente sus probabilidades de contraer diabetes gestacional. Su médico le dirá cuánto debe aumentar de peso y cuánta actividad física debe realizar durante el embarazo.",¿ Como puedo dismnuir mi riesgo de tener diabetes gestacional?,Diabetes,Diabetes Gestacional,Pronosticos D.G
"Probablemente se le realizarán pruebas de detección de la diabetes gestacional entre las Semanas 24 y 28 de su embarazo.Si usted tiene mayores probabilidades de contraer diabetes gestacional, es posible que su médico le realice pruebas de detección de la diabetes durante la primera visita después de que quede embarazada.Los médicos usan análisis de sangre para diagnosticar la diabetes gestacional. Todos los análisis de sangre para detectar la diabetes involucran extraer sangre en un consultorio médico o una instalación comercial. Puede ser una Prueba de tolerancia a la glucosa,Glicemia en ayuanas o un test de hemoglobina glicosilada",¿ Como se Diagnostica la Diabetes Gestacional?,Diabetes,Diabetes Gestacional,Diagnosticos DG
"Probablemente se le realizarán pruebas de detección de la diabetes gestacional entre las Semanas 24 y 28 de su embarazo.Si usted tiene mayores probabilidades de contraer diabetes gestacional, es posible que su médico le realice pruebas de detección de la diabetes durante la primera visita después de que quede embarazada.Los médicos usan análisis de sangre para diagnosticar la diabetes gestacional. Todos los análisis de sangre para detectar la diabetes involucran extraer sangre en un consultorio médico o una instalación comercial. Puede ser una Prueba de tolerancia a la glucosa,Glicemia en ayuanas o un test de hemoglobina glicosilada",¿ Como se Diagnostica la Diabetes Gestacional?,Diabetes,Diabetes Gestacional,Diagnosticos DG
"Deberá visitar a su médico para realizarse una prueba de glucosa en sangre entre 6 y 12 semanas después de que haya nacido su bebé, a fin de determinar si usted todavía tiene diabetes. Para la mayoría de las mujeres, los niveles de glucosa en sangre regresan a los valores normales después del embarazo.Sin embargo, en el 5 al 10 por ciento de las mujeres con diabetes gestacional, los niveles de glucosa en sangre no regresan a los valores normales. ",,Diabetes,Diabetes Gestacional,Complicaciones del Bebe y D.G
"Si sale Glucosa en la orina (glucosuria) en el analisis de orina, es un hallazgo que sugiere alteraciones en el azúcar, sin embargo el diagnóstico se debe hacer con un análisis de sangre,Los médicos usan análisis de sangre para diagnosticar la diabetes gestacional. Todos los análisis de sangre para detectar la diabetes involucran extraer sangre en un consultorio médico o una instalación comercial. Puede ser una Prueba de tolerancia a la glucosa,Glicemia en ayuanas o un test de hemoglobina glicosilada.",Uroanalisis y Diabetes Gestacional,Diabetes,Diabetes Gestacional,Diagnosticos DG
"Deberá visitar a su médico para realizarse una prueba de glucosa en sangre entre 6 y 12 semanas después de que haya nacido su bebé, a fin de determinar si usted todavía tiene diabetes. Para la mayoría de las mujeres, los niveles de glucosa en sangre regresan a los valores normales después del embarazo.Sin embargo, en el 5 al 10 por ciento de las mujeres con diabetes gestacional, los niveles de glucosa en sangre no regresan a los valores normales. ",¿ Cuando?,Diabetes,Diabetes Gestacional,Pronosticos D.G
"Sus probabilidades de contraer diabetes gestacional son más altas si,tiene sobrepeso, ha tenido diabetes gestacional antes, ha dado a luz a un bebé con un peso mayor de 9 libras, su madre, su padre, su hermano o su hermana tiene diabetes tipo 2, tiene prediabetes, lo cual significa que sus niveles de glucosa en sangre son más altos de lo normal, pero no lo suficiente para un diagnóstico de diabetes,es afroamericana, indígena americana, asiática americana, hispana/latina o americana de las islas del Pacífico,tiene un trastorno hormonal denominado síndrome de ovario poliquístico, también conocido como PCOS (polycystic ovary syndrome) . Si los factores de riesgo son :tener antecedentes familiares de diabetes o situaciones que se asocian con resistencia a la insulina (hipertensión, hiperlipemia, obesidad, ovarios polimicroquísticos, acantosis nigricans). como haber presentado diabetes gestacional en un embarazo anterior, abortos de repeticion, ",Probabilidades de tener Diabetes Gestacional,Diabetes,Diabetes Gestacional,Pronosticos D.G
"Esto ocurre porque las hormonas que se producen en esta etapa bloquean el trabajo de la insulina, por lo que los niveles de glucosa crecen en la sangre.La DMG de diabetes que consiste en altos niveles de glucosa en sangre durante el embarazo. Se desarrolla en uno de cada 25 mujeres embarazAdas en todo el mundo y está asociada con complicaciones para la madre y el bebé. La Diabetes Mellitus Gestacional (DMG) generalmente desaparece después del embarazo, pero las mujeres con DMG y sus hijos corren un riesgo mayor de desarrollar diabetes tipo 2 más adelante en la vida.",¿ Por que se produce la Diabetes Gestacional?,Diabetes,Diabetes Gestacional,Definiciones de D.G
"Antes era conocida como Diabetes Juvenil. Generalmente es causada por una reacción autoinmune (reacción donde el propio cuerpo ataca las celulas)  en la que el sistema de defensa del cuerpo ataca las células que producen insulina (hormona que ayuda al buen uso de la glucosa), aun no se conoce las razones por las que ocurre. Las personas con diabetes tipo 1 producen muy poca o ninguna insulina. Ocurre en personas de cualquier edad pero principalmente en niños o jovenes.Los pacientes que poseen esta enfermedad requieren inyectarse insulina de manera externa todos los días para controlar su enfermdad. ",,Diabetes,Informacion General y Diabetes,Diabetes Tipo 1
"Antes era conocida como Diabetes Juvenil. Generalmente es causada por una reacción autoinmune (reacción donde el propio cuerpo ataca las celulas)  en la que el sistema de defensa del cuerpo ataca las células que producen insulina (hormona que ayuda al buen uso de la glucosa), aun no se conoce las razones por las que ocurre. Las personas con diabetes tipo 1 producen muy poca o ninguna insulina. Ocurre en personas de cualquier edad pero principalmente en niños o jovenes.Los pacientes que poseen esta enfermedad requieren inyectarse insulina de manera externa todos los días para controlar su enfermdad. ",,Diabetes,Informacion General y Diabetes,Diabetes Tipo 1
"Antes era conocida como Diabetes Juvenil.En la diabetes tipo 1, las células pancreáticas productoras de insulina se destruyen. Y, una vez destruidas, no vuelven a fabricar insulina nunca más.y continuan el resto de su vida con la enfermedad  Los pacientes diabetes tipo 2 es otra clasificacion y origen de la enfermedad, en los pacientes tipo 2 pueden percibir mejoras en sus concentraciones de azúcar en sangre después de la pubertad o de introducir cambios en su estilo de vida, lo más probable es que siempre sean proclives a tener concentraciones elevadas de azúcar en sangre, sobre todo si llevan vidas físicamente inactivas o ganan demasiado peso",,Diabetes,Informacion General y Diabetes,Diabetes Tipo 1
"Si usted tiene diabetes o prediabetes, presenta un mayor riesgo de enfermedad cardíaca relacionada con esta. Las enfermedades cardíacas relacionadas con la diabetes pueden ser: enfermedad coronaria, insuficiencia cardíaca y cardiomiopatía diabética.",,Diabetes,Informacion General y Diabetes,Diabetes Tipo 1
"Antes era Conocida como no-insulino dependiente o diabetes del adulto, representa como mínimo el 90% de todos los casos de diabetes.Se caracteriza por una resistencia a la insulina (hormona que ayuda al buen uso de la glucosa), por una relativa deficiencia de insulina o por ambas cosas a la vez.El diagnóstico de la diabetes tipo 2 puede ocurrir a cualquier edad. La diabetes tipo 2 puede permanecer sin ser detectada durante muchos años.está asociada con el sobrepeso o la obesidad, que pueden provocar resistencia a la insulina y conducir a altos niveles de glucosa en sangre. Inicialmente su puede tratar mediante ejercicio y dieta. Sin embargo, con el tiempo la mayoría de las personas requieren medicación oral o insulina. ",,Diabetes,Informacion General y Diabetes,Diabetes Tipo 2
"Antes era Conocida como no-insulino dependiente o diabetes del adulto, representa como mínimo el 90% de todos los casos de diabetes.Se caracteriza por una resistencia a la insulina (hormona que ayuda al buen uso de la glucosa), por una relativa deficiencia de insulina o por ambas cosas a la vez.El diagnóstico de la diabetes tipo 2 puede ocurrir a cualquier edad. La diabetes tipo 2 puede permanecer sin ser detectada durante muchos años.está asociada con el sobrepeso o la obesidad, que pueden provocar resistencia a la insulina y conducir a altos niveles de glucosa en sangre. Inicialmente su puede tratar mediante ejercicio y dieta. Sin embargo, con el tiempo la mayoría de las personas requieren medicación oral o insulina. ",,Diabetes,Informacion General y Diabetes,Diabetes Tipo 2
"Hoy en día, más personas jóvenes tienen diabetes tipo 2 los sintomas pueden ser Constante necesidad de orinar Sed inusual Hambre extrema Pérdida inusual de peso Fatiga e irritabilidad extremas,Infecciones frecuentes Visión borrosa Cortes/moretones que tardan en sanar Hormigueo o entumecimiento en las manos o los pies Infecciones recurrentes de la piel, encías o vejiga. Para estar 100% seguro se debe realizar un examen de sangre para confirmarlo",,Diabetes,Informacion General y Diabetes,Diabetes Tipo 2
Metodo del Plato o contar carbohidratos,,Diabetes,Diabetes tipo 2,
"Antes de realizar la actividad física, Debes controlar tus niveles de glucosa, a partir de los valores obtenidos actuaremos de una manera o otra. Inferior a 100 mg/dl: tomar un suplemento de unos 15g de hidratos de carbono y retrasar el ejercicio 10-15 minutos.,Entre 100 y 250mg/dl: iniciar el ejercicio con normalidad Superior a 250mg/dl: comprobar niveles de cetona en sangre u orina. Si son positivos, retrasar el ejercicio hasta que estén normalizados. En caso de estar controlando la diabetes con insulina  se debe ajustar la pauta con monitoreo del medico en función de la intensidad y tiempo de la actividad del ejercicio y de la misma manera controlar nuestra ingesta y liquidos mientras realizas la actividad",,Diabetes,Diabetes y deporte,
"Estudios epidemiológicos y experimentales demuestran la existencia de una pérdida de masa ósea asociada a la diabetes de tipo 1. Esta pérdida parece estar mediada por diversos factores endocrinos y/o locales, entre los que se incluyen: la insulina, el factor similar a la insulina tipo 1 (IGF-1), péptidos pancreáticos (amilina, leptina y preptina), hormonas intestinales (GLP-1 y GLP-2) y la vitamina D. Sin embargo, en la diabetes tipo 2 no existen datos concluyentes que la relacionen con una disminución de la masa ósea",,Diabetes,Diabetes y Huesos,
"Si su nivel de glucosa en la sangre no está bien controlado, tendrá mayor probabilidad de tener una enfermedad avanzada en las encías y perder más dientes que las personas sin diabetes. Como con todas las infecciones, una enfermedad avanzada en las encías puede ser un factor que causa el aumento de la glucosa y dificulta el control de la diabetes.",,Diabetes,Dental y Diabetes,
Es una prueba de dos horas que mide su nivel de glucosa en la sangre antes de beber una bebida dulce especial y 2 horas después de tomarla. Le indica a su médico cómo el cuerpo procesa la glucosa. Se diagnostica diabetes cuando: Glucosa en la sangre a las 2 horas ≥ 200 mg/dl,Que es el test de tolerancia a la Glucosa,Diabetes,Diagnostico de Diabetes,Test de Diagnosticos
Es una prueba de dos horas que mide su nivel de glucosa en la sangre antes de beber una bebida dulce especial y 2 horas después de tomarla. Le indica a su médico cómo el cuerpo procesa la glucosa. Se diagnostica diabetes cuando: Glucosa en la sangre a las 2 horas ≥ 200 mg/dl,Que es el test de tolerancia a la Glucosa,Diabetes,Diagnostico de Diabetes,Test de Diagnosticos
,,Diabetes,Diagnostico de Diabetes,
"La hemoglobina es una proteína que tiene la función de transportar el oxígeno de los pulmones La glucosa se une a la hemoglobina para formar hemoglobina glucosilada o hemoglobina A1c, esta unión se mantiene hasta que el glóbulo rojo es desechado, lo cual ocurre en aproximadamente 120 días los tejidos  por lo que la HbA1c  la glucosa unida a la hemoglobina utiliza para medir nivel promedio de glucosa en la sangre durante los últimos 2 o 3 meses. Las ventajas de recibir un diagnóstico de esta manera es que no tiene que ayunar ni beber nada.Se diagnostica diabetes cuando: A1C ≥ 6.5%",Que es la Hemoglobina Glicosilada,Diabetes,Diagnostico de Diabetes,Test de Diagnosticos
"La hemoglobina es una proteína que tiene la función de transportar el oxígeno de los pulmones La glucosa se une a la hemoglobina para formar hemoglobina glucosilada o hemoglobina A1c, esta unión se mantiene hasta que el glóbulo rojo es desechado, lo cual ocurre en aproximadamente 120 días los tejidos  por lo que la HbA1c  la glucosa unida a la hemoglobina utiliza para medir nivel promedio de glucosa en la sangre durante los últimos 2 o 3 meses. Las ventajas de recibir un diagnóstico de esta manera es que no tiene que ayunar ni beber nada.Se diagnostica diabetes cuando: A1C ≥ 6.5%",Que es la Hemoglobina Glicosilada,Diabetes,Diagnostico de Diabetes,Test de Diagnosticos
"La hemoglobina es una proteína que tiene la función de transportar el oxígeno de los pulmones La glucosa se une a la hemoglobina para formar hemoglobina glucosilada o hemoglobina A1c, esta unión se mantiene hasta que el glóbulo rojo es desechado, lo cual ocurre en aproximadamente 120 días los tejidos  por lo que la HbA1c  la glucosa unida a la hemoglobina utiliza para medir nivel promedio de glucosa en la sangre durante los últimos 2 o 3 meses. Las ventajas de recibir un diagnóstico de esta manera es que no tiene que ayunar ni beber nada.Se diagnostica diabetes cuando: A1C ≥ 6.5%",Que es la Hemoglobina Glicosilada,Diabetes,Diagnostico de Diabetes,Test de Diagnosticos
"La hemoglobina es una proteína que tiene la función de transportar el oxígeno de los pulmones La glucosa se une a la hemoglobina para formar hemoglobina glucosilada o hemoglobina A1c, esta unión se mantiene hasta que el glóbulo rojo es desechado, lo cual ocurre en aproximadamente 120 días los tejidos  por lo que la HbA1c  la glucosa unida a la hemoglobina utiliza para medir nivel promedio de glucosa en la sangre durante los últimos 2 o 3 meses. Las ventajas de recibir un diagnóstico de esta manera es que no tiene que ayunar ni beber nada.Se diagnostica diabetes cuando: A1C ≥ 6.5%",Que es la Hemoglobina Glicosilada,Diabetes,Diagnostico de Diabetes,Test de Diagnosticos
"La hemoglobina es una proteína que tiene la función de transportar el oxígeno de los pulmones La glucosa se une a la hemoglobina para formar hemoglobina glucosilada o hemoglobina A1c, esta unión se mantiene hasta que el glóbulo rojo es desechado, lo cual ocurre en aproximadamente 120 días los tejidos  por lo que la HbA1c  la glucosa unida a la hemoglobina utiliza para medir nivel promedio de glucosa en la sangre durante los últimos 2 o 3 meses. Las ventajas de recibir un diagnóstico de esta manera es que no tiene que ayunar ni beber nada.Se diagnostica diabetes cuando: A1C ≥ 6.5%",Que es la Hemoglobina Glicosilada,Diabetes,Diagnostico de Diabetes,Test de Diagnosticos
"La hemoglobina es una proteína que tiene la función de transportar el oxígeno de los pulmones La glucosa se une a la hemoglobina para formar hemoglobina glucosilada o hemoglobina A1c, esta unión se mantiene hasta que el glóbulo rojo es desechado, lo cual ocurre en aproximadamente 120 días los tejidos  por lo que la HbA1c  la glucosa unida a la hemoglobina utiliza para medir nivel promedio de glucosa en la sangre durante los últimos 2 o 3 meses. Las ventajas de recibir un diagnóstico de esta manera es que no tiene que ayunar ni beber nada.Se diagnostica diabetes cuando: A1C ≥ 6.5%",Que es la Hemoglobina Glicosilada,Diabetes,Diagnostico de Diabetes,Test de Diagnosticos
"La clave de un tratamiento eficaz de la disfunción eréctil en varones con diabetes yace en el control adecuado de la glucosa mediante la modificación del estilo de vida (dieta y ejercicio), el cese del tabaquismo y el uso apropiado de la medicación oral y la insulina. Una vez que la disfunción eréctil es persistente y grave, podría responder al mismo tratamiento que la disfunción eréctil de origen no diabético.",Tratamiento de la disfunción erectil y diabetes,Diabetes,Disfuncion Sexual,Disfunción erectil en Hombres
" La sexualidad femenina y diabetes indicó que las mujeres con diabetes afrontaban una serie de complicaciones relativas a la actividad sexual. Aunque no se observaba un aumento de los problemas de las mujeres para alcanzar el orgasmo, aumentaba el riesgo de una disminución de la excitación sexual, con una lubricación lenta y/o inadecuada, una reducción del deseo sexual y una probabilidad de que aumentase el dolor durante la penetración",Existe problemas sexuales y diabetes en la mujer,Diabetes,Disfuncion Sexual,Disfunción erectil en mujeres
"Si ,La diabetes los altos niveles de insulina que pueden desencadenar en una diabetes posterior son  uno de los principales factores de riesgo de dificultades sexuales en los varones. Éstas suelen manifestarseen forma de disfunción eréctil, en la cual los hombres experimentan una incapacidad persistente de conseguir o mantener una erección suficiente para desarrollar la actividad sexual de manera satisfactoria",,Diabetes,Disfuncion Sexual,
"¡Hacer ejercicio es importante para todos, tengan o no tengan diabetes! El ejercicio tiene muchas ventajas para pacientes con diabetes. Les ayuda a controlar el peso y les impide ganar demasiada grasa corporal. También les mejora la salud cardiovascular, les levanta el ánimo, les alivia el estrés y les ayuda a controlar las concentraciones de azúcar en sangre. Debido a controlar los niveles de glicemia en la sangre previene y retarda las complicaciones de todo tipo",,Diabetes,Ejercicio y Diabetes,
El glaucoma es un grupo de enfermedades que pueden dañar al nervio óptico del ojo. Esto resulta en alguna pérdida de la visión o en ceguera.Se pueden desarrollar como resultado de complicaciones de otros problemas médicos.El glaucoma neovascular es un tipo de glaucoma muy severo que está relacionado con la diabetes. ,,Diabetes,Complicaciones diabetes,
"El término médico para el azúcar bajo en la sangre es hipoglucemia, es una condición que ocurre cuando el azúcar en la sangre del cuerpo (glucosa) disminuye y es demasiado bajo.El azúcar en la sangre por debajo de 70 mg/dL se considera bajo. El azúcar sanguíneo a este nivel o por debajo puede ser dañino. los principales sintomas son temblor, sudoración y palpitaciones",,Diabetes,Hipoglicemia,
"El término médico para el azúcar bajo en la sangre es hipoglucemia, es una condición que ocurre cuando el azúcar en la sangre del cuerpo (glucosa) disminuye y es demasiado bajo.El azúcar en la sangre por debajo de 70 mg/dL se considera bajo. El azúcar sanguíneo a este nivel o por debajo puede ser dañino. los principales sintomas son temblor, sudoración y palpitaciones",,Diabetes,Hipoglicemia,
"Cuando las concentraciones de glucosa en la sangre caen por debajo de 70 mg/dL Corresponde a una hipoglicemia,a menudo síntomas como temblor, sudoración y palpitaciones. En las personas con neuropatía autónoma, es posible que estos síntomas no estén presentes, haciendo que la hipoglucemia sea difícil de detectar. Además de la neuropatía, existen otros problemas que pueden causar la hipoglucemia asintomática",,Diabetes,Hipoglicemia,
"Cuando las concentraciones de glucosa en la sangre caen por debajo de 70 mg/dL Corresponde a una hipoglicemia,a menudo síntomas como temblor, sudoración y palpitaciones. En las personas con neuropatía autónoma, es posible que estos síntomas no estén presentes, haciendo que la hipoglucemia sea difícil de detectar. Además de la neuropatía, existen otros problemas que pueden causar la hipoglucemia asintomática",,Diabetes,Hipoglicemia,
" Los sintomas  pueden ser algunos de los siguientes: Visión doble o borrosa,Latidos cardíacos rápidos o fuertes,Sentirse irritable o actuar agresivo, Sentirse nervioso, Dolor de cabeza,Apetito,Estremecimiento o temblores,Dificultad para dormir,Sudoración,Hormigueo o entumecimiento de la piel,Cansancio o debilidad,Sueño intranquilo,Pensamiento confuso el azúcar en la sangre puede estar demasiado bajo y llegar a desmayarse, tener convulsiones o llegar al coma",,Diabetes,Hipoglicemia,
"Los sintomas  pueden ser algunos de los siguientes: Visión doble o borrosa,Latidos cardíacos rápidos o fuertes,Sentirse irritable o actuar agresivo, Sentirse nervioso, Dolor de cabeza,Apetito,Estremecimiento o temblores,Dificultad para dormir,Sudoración,Hormigueo o entumecimiento de la piel,Cansancio o debilidad,Sueño intranquilo,Pensamiento confuso el azúcar en la sangre puede estar demasiado bajo y llegar a desmayarse, tener convulsiones o llegar al coma",,Diabetes,Hipoglicemia,
"La hipoglucemia ocurre debido a cualquiera de los siguientes factores: El azúcar (glucosa) del cuerpo se agota con demasiada rapidez.,La glucosa es liberada en el torrente sanguíneo con demasiada lentitud.Se libera demasiada insulina en el torrente sanguíneo.,La hipoglucemia es común en personas con diabetes que están tomando insulina u otros medicamentos para controlar esta enfermedad.Los bebés que nacen de madres con diabetes pueden tener caídas drásticas del nivel de azúcar en la sangre.En personas que no tienen diabetes, la hipoglucemia puede ser causada por: Consumo de alcohol. Insulinoma, un raro tumor del páncreas, que produce demasiada insulina. Falta o deficiencia de una hormona, como cortisol, hormona de crecimiento, o hormona tiroidea. Insuficiencia cardíaca, renal o hepática grave. Infección que afecta todo el cuerpo. Algunos tipos de cirugía para bajar de peso. ",,Diabetes,Hipoglicemia,
"Verifique su nivel de azúcar en la sangre siempre que tenga síntomas de hipoglucemia. Si su nivel de azúcar en la sangre está por debajo de 70 mg/dL, trátese inmediatamente.El tratamiento depende de la causa. Las personas con diabetes necesitarán aprender cómo tratar y prevenir los bajos niveles de azúcar en la sangre.Coma algo que tengacarbohidratos.  jugo de fruta o refresco regular no dietético; 5 o 6 barras de caramelo; 1 cucharada (15 ml) de azúcar, sola o disuelta en agua; 1 cucharada (15 ml) de miel o jarabe.Espere aproximadamente 15 minutos antes de comer algo más. Esto puede causar hiperglucemia si aun persiste consulte a un servicio de urgencia. Si la hipoglucemia es causada por un insulinoma (tumor que secreta insulina), el mejor tratamiento es practicar una cirugía para extirpar el tumor.",,Diabetes,Hipoglicemia,
"Darle de comer o tomar que tengacarbohidratos. jugo de fruta o refresco regular no dietético; 5 o 6 barras de caramelo; 1 cucharada (15 ml) de azúcar, sola o disuelta en agua; 1 cucharada (15 ml) de miel o jarabe.Espere aproximadamente 15 minutos antes de repetirlo.Esto puede causar hiperglucemia.",,Diabetes,Hipoglicemia,
"Hay dos tipos de hipoglucemia no diabética: Hipoglucemia reactiva, que ocurre pocas horas después de comer Hipoglucemia basal o en ayunas, que puede estar relacionada con una enfermedad. El tratamiento depende de la causa de la hipoglucemia. Por ejemplo, si usted tiene un tumor, necesitará cirugía. Si un medicamento le está causando hipoglucemia, debe cambiar de medicamento. Para el tratamiento inmediato de un bajo nivel de glucosa en la sangre, asegúrese de comer o beber 15 gramos de carbohidratos (a manera de caramelos, jugo o tabletas de glucosa). Pregúntele a su médico o nutricionista si usted debe hacer cambios en su alimentación",,Diabetes,Hipoglicemia,
"Darle de comer o tomar que tengacarbohidratos. jugo de fruta o refresco regular no dietético; 5 o 6 barras de caramelo; 1 cucharada (15 ml) de azúcar, sola o disuelta en agua; 1 cucharada (15 ml) de miel o jarabe.Espere aproximadamente 15 minutos antes de repetirlo.Esto puede causar hiperglucemia. Si aun persiste  se puede utilizar un kit de Glucagon o sino consulte a un servicio de urgencia.",,Diabetes,Hipoglicemia,
"La mejor manera que conocemos para prevenir la hipoglucemia es el buen control de la diabetes. La clave consiste en aprender a reconocer los síntomas de la hipoglucemia. De esa forma, puede tratar la hipoglucemia antes de que empeore.",,Diabetes,Hipoglicemia,
"Los riñones son órganos asombrosos. Dentro de ellos hay millones de diminutos vasos sanguíneos que actúan como filtros. Su labor es eliminar productos de desecho de la sangre. A veces este sistema de filtrado deja de funcionar debidamente. La diabetes y otras enfermedades puede causar daño a los riñones y hacer que fallen. Cuando los riñones fallan, pierden su capacidad de filtrar los productos de desecho, lo que resulta en nefropatía. ",,Diabetes,Nefropatia,
"Los riñones son órganos asombrosos. Dentro de ellos hay millones de diminutos vasos sanguíneos que actúan como filtros. Su labor es eliminar productos de desecho de la sangre. A veces este sistema de filtrado deja de funcionar debidamente. La diabetes y otras enfermedades puede causar daño a los riñones y hacer que fallen. Cuando los riñones fallan, pierden su capacidad de filtrar los productos de desecho, lo que resulta en nefropatía. ",,Diabetes,Nefropatia,
"Pueden influir en el surgimiento de nefropatía factores genéticos, enfermedades como la diabetes y la presión alta constante. Mientras mejor controle la persona la diabetes y presión arterial, menor la posibilidad de que tenga nefropatía.",,Diabetes,Nefropatia,
"Los riñones trabajan mucho para compensar problemas capilares, por lo que la nefropatía no produce ningún síntoma hasta que casi toda la función desaparece. Además, los síntomas de la nefropatía no son específicos. El primer síntoma de nefropatía a menudo es la acumulación de líquido. Otros síntomas de nefropatía incluyen la pérdida de sueño, falta de apetito, malestar estomacal, debilidad y dificultad para concentrarse.",,Diabetes,Nefropatia,
"La neuropatía periférica, el tipo más común de neuropatía diabética, causa dolor o pérdida de sensación en los dedos del pie, en los pies, las piernas, las manos y los brazos.",,Diabetes,Neuropatia,
"La neuropatía autónoma causa cambios en funciones digestivas, intestinales y vesicales, en la respuesta sexual y en la transpiración. También puede afectar los nervios asociados con el corazón y aquellos que controlan la presión arterial, así como los nervios en los pulmones y los ojos. ",,Diabetes,Neuropatia,
"La neuropatía proximal causa dolor en los muslos, caderas o nalgas y produce debilidad en las piernas.",,Diabetes,Neuropatia,
"La neuropatía focal ocasiona el debilitamiento repentino de un nervio o un grupo de nervios, causando debilidad muscular o dolor. Cualquier nervio en el cuerpo puede verse afectado, por ejemplo ojos, músculos faciales, orejas, pelvis y la parte inferior de la espalda,pecho,abdomen,muslos,piernas,pies ",,Diabetes,Neuropatia,
"Las neuropatías diabéticas son un conjunto de trastornos nerviosos causados por la diabetes, pueden desarrollar daño de los nervios en todo el cuerpo. Algunas personas con daño nervioso no presentan síntomas, mientras que otras pueden presentar síntomas  como dolor, hormigueo o adormecimiento—pérdida de sensación—en las manos, brazos, piernas y pies.indigestión, náuseas o vómitos, diarrea o estreñimiento,mareo o desmayo a causa de un descenso de la presión arterial después de incorporarse de la cama o sentarse,problemas de micción,disfunción eréctil en los hombres y sequedad vaginal en las mujeres,debilidad Los problemas  pueden presentarse en cualquier  de órganos, incluidos el tracto digestivo, el corazón y los órganos sexuales.el más conocido son los problemas a los pies llevando incluso a la amputación de ellos",,Diabetes,Neuropatia,
"Las neuropatías diabéticas son un conjunto de trastornos nerviosos causados por la diabetes, pueden desarrollar daño de los nervios en todo el cuerpo. Algunas personas con daño nervioso no presentan síntomas, mientras que otras pueden presentar síntomas  como dolor, hormigueo o adormecimiento—pérdida de sensación—en las manos, brazos, piernas y pies.indigestión, náuseas o vómitos, diarrea o estreñimiento,mareo o desmayo a causa de un descenso de la presión arterial después de incorporarse de la cama o sentarse,problemas de micción,disfunción eréctil en los hombres y sequedad vaginal en las mujeres,debilidad Los problemas  pueden presentarse en cualquier  de órganos, incluidos el tracto digestivo, el corazón y los órganos sexuales.el más conocido son los problemas a los pies llevando incluso a la amputación de ellos",,Diabetes,Neuropatia,
"Las neuropatías diabéticas son un conjunto de trastornos nerviosos causados por la diabetes, pueden desarrollar daño de los nervios en todo el cuerpo. Algunas personas con daño nervioso no presentan síntomas, mientras que otras pueden presentar síntomas  como dolor, hormigueo o adormecimiento—pérdida de sensación—en las manos, brazos, piernas y pies.indigestión, náuseas o vómitos, diarrea o estreñimiento,mareo o desmayo a causa de un descenso de la presión arterial después de incorporarse de la cama o sentarse,problemas de micción,disfunción eréctil en los hombres y sequedad vaginal en las mujeres,debilidad Los problemas  pueden presentarse en cualquier  de órganos, incluidos el tracto digestivo, el corazón y los órganos sexuales.el más conocido son los problemas a los pies llevando incluso a la amputación de ellos",,Diabetes,Neuropatia,
"El primer paso en el tratamiento es hacer que los niveles de glucosa en la sangre regresen al rango normal para evitar daño adicional de los nervios.El control de glucosa en la sangre, un plan de alimentos, la actividad física y las medicinas o la insulina para la diabetes ayudan a controlar los niveles de glucosa en la sangre.el tratamiento adicional depende del tipo de problema nervioso y de los síntomas. Alivio del dolor, Alivio de los problemas gastrointestinales, Alivio Mareo y debilidad, Problemas urinarios y sexuales y problemas del pie diabetico.",,Diabetes,Neuropatia,
"Los investigadores están estudiando cómo la exposición prolongada a niveles elevados de glucosa causa daño de los nervios, Es probable que las causas sean una combinación de distintos factores:factores metabólicos, tales como glucosa elevada en la sangre, diabetes prolongada, niveles anormales de grasa en la sangre (colesterol) y probablemente niveles bajos de insulina factores neurovasculares, que llevan a daño de los vasos sanguíneos que transportan oxígeno y nutrientes a los nervios,factores autoinmunitarios que causan inflamación de los nervios,lesiones mecánicas de los nervios, tal como el síndrome del túnel carpiano,rasgos hereditarios que aumentan la susceptibilidad a sufrir daño nervioso,factores del estilo de vida, tales como fumar o consumir alcohol ",,Diabetes,Neuropatia,
"La neuropatía diabética se clasifi ca en periférica, autónoma, proximal o focal. La neuropatía periférica, el tipo más común de neuropatía diabética, causa dolor o pérdida de sensación en los dedos del pie, en los pies, las piernas, las manos y los brazos. La neuropatía autónoma causa cambios en funciones digestivas, intestinales y vesicales, en la respuesta sexual y en la transpiración, La neuropatía proximal causa dolor en los muslos, caderas o nalgas y produce debilidad en las piernas. La neuropatía focal ocasiona el debilitamiento repentino de un nervio o un grupo de nervios, causando debilidad muscular o dolor.",,Diabetes,Neuropatia,
"Es el daño de los nervios de los brazos y piernas. Es probable que sus pies y piernas se vean afectados antes que sus manos y brazos, Muchas personas que la padecen no perciben que la tienen, Los síntomas de la neuropatía periférica pueden incluir , adormecimiento o insensibilidad al dolor o a la temperatura, una sensación de hormigueo, quemazón o picazón, dolores o calambres agudos, sensibilidad extrema al tacto, inclusive el tacto leve, pérdida de equilibrio y coordinación .Estos síntomas a menudo son peores por las noches.",,Diabetes,Neuropatia,
